"timestamp","content","symbol"
"2021-10-05 19:40:44+00:00","NEW LOW 5/29 $WISH $GOLD $AUY $VIPS $ZNGA $ATUS $KGC $BTG $NEM $KTRA $GFI $LIDR $PSFE $ZM $BRQS $FDX $FRSH $ONEM $AEM $TOST $ONON $BODY $SUNL $PTK $RNG $VRTX $APPH $YSG $ENIA $INSG $ESMT $IONS $TKC $BF-B $SMFR $NG $AGL $GO $SPFR $REE $STNE $COUR $AGI $GRUB $SGFY $XOS $TALK $TDOC","ONON"
"2021-10-06 02:39:01+00:00","new low 9/30 $ONON $APTO $PETZ $CNSP $BAND $VMEO $APPH $ORTX $KCAC $OCFT $AXU $WIX $CSPR $LIDR $DNB $CURV $LLNW $UPH $COOK $BF-B $INSG $NLS $ALHC $HEPS $ATHX $FTCI $MKFG $AVAH $CVET $BLND $SBTX $GBT $POSH $LIDR $DNB $CURV $LLNW $UPH $COOK $BF-B $INSG $NLS $ALHC $HEPS $ATHX $FTCI","ONON"
"2021-10-11 10:52:43+00:00","$ONON Stifel analyst Jim Duffy initiates coverage on On Holding with a Buy rating and announces Price Target of $36.","ONON"
"2021-10-11 11:12:10+00:00","$ONON Baird analyst Jonathan Komp initiates coverage on On Holding with a Outperform rating and announces Price Target of $38.","ONON"
"2021-10-11 11:14:07+00:00","$ONON Credit Suisse analyst Michael Binetti initiates coverage on On Holding with a Outperform rating and announces Price Target of $38.","ONON"
"2021-10-11 11:17:42+00:00","On Holding initiated with a Buy at UBS $ONON","ONON"
"2021-10-11 11:20:19+00:00","$ONON JPMorgan Starts at Overweight PT $37","ONON"
"2021-10-11 11:22:01+00:00","Stifel starts On Holding at Buy, sees 'tangible brand momentum'  $ONON","ONON"
"2021-10-11 11:42:02+00:00","Credit Suisse bullish on On Holding, initiates with an Outperform $ONON","ONON"
"2021-10-11 13:14:49+00:00","$ONON - On Holding attracts rush of bull ratings as quiet period ends (article)","ONON"
"2021-10-11 14:19:04+00:00","$ONON JPMorgan Starts at Overweight PT $37","ONON"
"2021-10-11 15:13:29+00:00","$ONON: Citigroup Initiates Coverage at Buy - PT $36 $ONON: Baird Initiates Coverage at Outperform - PT $38 $ONON: JPMorgan Initiates Coverage at Overweight - PT $37 $ONON: Telsey Initiates Coverage at Outperform - PT $38","ONON"
"2021-10-11 15:13:31+00:00","$ONON: Credit Suisse Initiates Coverage at Outperform - PT $38 $ONON: Stifel Initiates Coverage at Buy - PT $36","ONON"
"2021-10-11 16:01:17+00:00","$ONON  this is an investment play…do not jump in and out, just buy and hold. I’ve been using their products for some time now…this is the next $NKE","ONON"
"2021-10-11 16:51:14+00:00","$BROS $ONON breaking hourly pivots today...u can see it on daily too...","ONON"
"2021-10-14 17:43:21+00:00","$ONON In trouble. No position","ONON"
"2021-10-18 13:21:36+00:00","Replaced my well-worn Brooks this weekend with a new pair of running shoes from $ONON and the ride is incredible. Totally silenced all my skepticism about 'sneaker innovators.'","ONON"
"2021-10-18 14:26:05+00:00","$ONON  UNUSUAL OPENING BULL SWEEP","ONON"
"2021-10-18 14:54:49+00:00","Dec 30 calls see demand in sportswear name On Holdings $ONON","ONON"
"2021-10-20 16:47:04+00:00","Bear Forecasts October 20, 2021 09:42:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $FTCH : -1.75 $HLT : -0.26 $JACK : 0.55 $ONON : 4.22 $BTCM : 6.35 $LITE : -0.39 $CRTX : 1.18 $IYT : -0.04 $AMN : -0.77 $SBNY : 3.33","ONON"
"2021-10-21 00:07:44+00:00","$ONON +5%. While valuation is incredibly high I see this brand making it far in the world of athletic wear.","ONON"
"2021-10-21 12:06:14+00:00","Could $ONON become the next $LULU ?   If you own them, comment why.   I'm on my second pair.","ONON"
"2021-10-21 20:15:04+00:00","TOP GAINERS THU, OCT 21 🚀 $DIDI +13.75% | $UNIT +10.65% | $MTCH +10.05% | $CROX +148.50 | $LESL +9.17% | $FUTU +8.27% | $BEKE +7.97% | $SKLZ +7.93% | $THC +7.69% | $ONON +7.56% | $AN +125.77 | $OLPX +7.43% | $BMBL +7.32%","ONON"
"2021-10-22 16:35:11+00:00","$ONON  could be 123 setup Monday","ONON"
"2021-10-23 14:15:23+00:00","I’m seeing $ONON shoes EVERYWHERE!","ONON"
"2021-10-25 14:40:49+00:00","Stocks Breaking Out"" that I'm seeing or seeing a good probability to do so. Partial list $DOCN $AFRM $MNDY $ONON $NUGT $LCID $PATH There's likely to be many more before the end of the day.","ONON"
"2021-10-25 19:01:40+00:00","$ONON is on the move: +5.26%⁣ ⁣ On Holding shares are trading higher. Not seeing company-specific news from the session.","ONON"
"2021-10-25 19:51:26+00:00","$Bird pre IPO offering now at @RobinhoodApp. Excited for this one. Holding this and $ONON for awhile!","ONON"
"2021-10-26 16:39:58+00:00","$ONON dumpin red","ONON"
"2021-10-29 20:17:00+00:00","Inside Days: $SIX, $ONON, $CLSD, $SOFI, $IMRK, $APP, $SPOT, $CDMO, $IBB, $BA, $W, $ABNB, $FCX, $CELH, $APPS, $AMBA, $ARKG, $DVAX, $OWL, $SGMS, $SNAP","ONON"
"2021-10-29 20:35:03+00:00","Charts look great on scans, but I don't see much for actionable tight r/r going into Monday. A lot of earnings coming up as well so mind your dates. WL: $ONON $APP $PERI $PLUG $SOFI $XPEV","ONON"
"2021-11-01 14:48:08+00:00","$ONON fwiw I grabbed a few 36.08. Like the chart and their shoes look nice but not for me. Trading position","ONON"
"2021-11-01 16:04:30+00:00","even $ONON buy setup triggered","ONON"
"2021-11-01 20:57:03+00:00","A few nice Inside and Ups today: $APPS, $CELH, $ONON, $SOFI","ONON"
"2021-11-02 03:19:31+00:00","$ONON - perfect back test of AVWAP and bounce keep eye on 37 break for ATH","ONON"
"2021-11-03 06:22:49+00:00","$BIRD @Allbirds, a sustainable shoe company, will go IPO on Wed at $15/share, at ~$2.15B. For comparison, $ONON is now worth $11.27B. GN &amp; GL!","ONON"
"2021-11-03 15:00:41+00:00","$BIRD did price above the range at $15, should open higher given where $ONON trades. I don't like the shoes personally but we'll add it to our ""new consumer"" group.","ONON"
"2021-11-03 15:34:40+00:00","This $BIRD deal in the wake of $ONON is the best thing that could have happened to $DECK relative valuation. Incrementally looking cheap based on newly public peers' multiples. Let's discuss this one in The Arena.","ONON"
"2021-11-03 15:56:39+00:00","$ONON IBD leaderboard pick","ONON"
"2021-11-03 15:57:16+00:00","$ONON vol spike","ONON"
"2021-11-03 15:58:25+00:00","On Holding Shares Spike Higher; Hearing Investor Business Daily Names Stock As New Leaderboard Pick $ONON","ONON"
"2021-11-03 15:59:02+00:00","$ONON IBD leaderboard pick   bbox","ONON"
"2021-11-03 16:28:27+00:00","I own both Allbirds $BIRD and OnRunning $ONON and hands down no competition, I'd rather wear the latter.   Ever since I bought my first pair, I barely wear my Allbirds.   Oh, I own the stock too.","ONON"
"2021-11-03 16:51:10+00:00","$BIRD +60%. Secured on Robinhood pre-IPO. Locked in a few shares at $15. Love the company, love the products, worried about its valuation though. Took some profits and looking to buy back in. Looking to hold Allbirds and $ONON long term.","ONON"
"2021-11-03 18:34:21+00:00","$ONON - perfect backtest of AVWAP - had 2 opportunities. Remember i pay myself then recycle on the way up","ONON"
"2021-11-03 18:49:59+00:00","$ONON HOD position. Reviewed this is Tuesday's pre market Zoom meeting","ONON"
"2021-11-03 19:28:00+00:00","$ONON  leaderboard took a position in the stock     shocking.... they use to be safe n conservative","ONON"
"2021-11-03 19:53:42+00:00","fwiw I peeled off a lil of the $ONON I posted on 2 days ago. Up 2 1/2. Just trading. Still have most","ONON"
"2021-11-03 20:42:22+00:00","Best performing large cap stocks from today $FMC +12.6% Albertsons $ACI +10.7% QuantumScape $QS +8.7% On $ONON +8.6% Cameco $CCJ +8.5% $LYFT +8.2% Telefonica $VIV +7.9% $UBER +6.6% Centene $CNC +6.6% Ginkgo $DNA +5.9% Weyer $WY +5.9% Robinhood $HOOD +5.9% Dick's $DKS +5.8%","ONON"
"2021-11-04 21:36:48+00:00","WL: $HUT $INMD $SI $ONON Looking to do nothing tomorrow, would have to be very enticing to get me buying when indexes/stocks/breadth this stretched. Will wait for high quality setups.","ONON"
