"symbol","timestamp","content","sentiment_score"
"KMX","2021-06-25 16:35:13+00:00","$KMX very tight and holding intraday. Worth noting.",0.2263
"KMX","2021-06-25 17:06:32+00:00","Unusual put buying: $KBH 23x average volume, $TTD 15x, $RAD 11x, $KMX 6x, $WY 5x, $NKE 5x, $SHAK 4x, $BP 4x",0.0
"KMX","2021-06-25 17:46:40+00:00","Best and worst performing S&amp;P 500 stocks so far today Best: 1 Nike $NKE 2 CarMax $KMX 3 Darden $DRI 4 $DISH 5 Enphase $ENPH 6 Lincoln $LNC 7 Wells $WFC Worst: 1 FedEx $FDX 2 Caesars $CZR 3 AbbVie $ABBV 4 Penn National $PENN 5 Norton $NLOK 6 Amazon $AMZN 7 PayPal $PYPK",0.4404
"KMX","2021-06-25 18:36:27+00:00","Volume Breakout Scan Ideas: $NOK $FSR $KMX $DRI $CSIQ",0.0
"KMX","2021-06-25 19:45:10+00:00","what did i say  $QQQ $FDX  down     $KMX up   15min charts r so badass",-0.2769
"KMX","2021-06-25 19:57:35+00:00","LOADED $KMX $129 CALLS FOR NEXT WEEK 😈💰🍀",0.0
"KMX","2021-06-25 20:00:00+00:00","EPS: $NKE ATH on record revs, $KMX soars $FDX slide despite beat on labor, gas costs $KBE $XLF Banks $JPM $BAC $COF gain as Fed to lift restrictions after stress tests $JKS spike on EPS, $ENPH $RUN $SEDG $NOVA $FSLR rise on Citi, Stephens OW inits $SPCE soars on FAA approval",0.5719
"KMX","2021-06-25 20:00:17+00:00","Have a great weekend everyone Thank you all for following/commenting Will post some charts &amp; ideas $WISH $TSLA $NKE $SPCE $NFLX $BABA $FUBO $AMZN $PSFE. $CCIV $BB $KMX $AHT $BBIG $FDX $ROKU $SE $UPST $AAPL $AMC $FB $XERS $AMC $AHT $SPY $QQQ $IWM #SwingTrading #stocks #trading",0.765
"KMX","2021-06-25 20:08:25+00:00","Biggest Gains in the $SPY : $NKE +15.53% $KMX +6.67% $OXY +3.69% Biggest Gains in the $QQQ : $JD +4.45% $BIDU +4.04% $MNST +2.20%",0.5859
"KMX","2021-06-25 20:08:39+00:00","Some big move plays that I did not open positions on today $KMX  too volatile, already long growth and value plays $CLX long term down trend $ABBV &amp; $FDX ugly candles $SOFI volatile, the move was too big for my liking",0.7506
"KMX","2021-06-25 20:20:54+00:00","$KMX Minor Breakout Daily appearances since 2010: 66 Close 5 days later ±: Avg: -0.22 SD: 3.26 Worst: -13.71 Best: 11.36 10 days later: Avg: 0.13 SD: 3.57 Worst: -15.97 Best: 9.70 30 days later: Avg: -1.10 SD: 8.71 Worst: -51.70 Best: 19.95",0.0772
"KMX","2021-06-25 20:20:54+00:00","$KMX Rising Price and Volume Daily appearances since 2010: 144 Close 5 days later ±: Avg: -0.03 SD: 3.23 Worst: -14.02 Best: 11.36 10 days later: Avg: 0.34 SD: 4.16 Worst: -15.97 Best: 18.34 30 days later: Avg: -0.22 SD: 7.61 Worst: -51.70 Best: 19.08",0.0772
"KMX","2021-06-25 21:12:27+00:00","25.06 // Top Gainers (Large Cap) $NKE    🔺$154.35   ⬆️15.53%  $DECK 🔺$380.66  ⬆️6.96% $KMX   🔺$127.40   ⬆️6.67% $NOK   🔺 $5.45      ⬆️6.03% #largecapstocks #StockMarket #stockstowatch #financialinclusion",0.2023
"KMX","2021-06-25 21:30:51+00:00","$KMX Carmax Inc is shooting through the roof with a +6.67% increase today!",0.3802
"KMX","2021-06-25 22:56:48+00:00","Unusual option activity alert: $TTD 22x average daily volume, $KBH 20x, $VIPS 8x, $EQR 8x, $EDU 8x, $RAD 7x, $KMX 7x",0.296
"KMX","2021-06-25 23:31:56+00:00","$NKE closed up over 15% as #earnings impress and is Friday's top performing $SPX #stock; $KMX gained over 6% while $OXY $LNC $UNM $DXC $EIX and $DRI all closed up over 3% on the day #trading",0.743
"KMX","2021-06-25 23:49:19+00:00","Took a hit on $RAD, but a solid green week. Winners: $KMX $WING $LOVE $LAZR Losers: $RAD $BBIG Holding green on $KALA and $BLNK",0.1154
"KMX","2021-06-26 16:41:38+00:00","Yesterday: big green day, $KMX small loss. $PIRS green trade. $PLBY got out with a small loss on joining Russell 3000, didn't pop right away, got spooked, so I got out, afterwards it ran. $PSFE big winner on calls and shares. $XERS got out on a breakeven swing trade, bag holder.",0.34
"KMX","2021-06-28 05:36:49+00:00","Stocks to watch 6/28👀: $baba  $bynd $bidu $bac $nke $gme $kmx",0.0
"KMX","2021-06-28 11:37:41+00:00","$KMX Baird analyst Craig Kennison maintains CarMax with a Outperform and raises the price target from $125 to $140.",0.0
"KMX","2021-06-28 11:51:13+00:00","$KMX JP Morgan analyst Rajat Gupta maintains CarMax with a Neutral and raises the price target from $115 to $120.",0.368
"KMX","2021-06-28 12:22:35+00:00","$KMX Stephens &amp; Co. analyst Rick Nelson maintains CarMax with a Overweight and raises the price target from $154 to $163.",-0.3612
"KMX","2021-06-28 12:31:40+00:00","Watchlist 6/28/21 - $MXC $KMX $NTLA $EDIT $AVXL $ABUS",0.0
"KMX","2021-06-28 13:34:08+00:00","Unusual call buying: $YPF 12x average volume, $NKE 12x, $EXPR 9x, $KBH 8x, $TTD 8x, $KMX 8x, $XRX 6x, $RAD 5x",0.0
"KMX","2021-06-28 20:50:19+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $A $AAPL $ABT $AMAT $BBY $BILI $CDNS $EXAS $EXPD $KMX $NET $PAYX $PG $QCOM $SPLK $SPXL $TER $UPRO $XLK $XLNX $XLV $Z",0.0
"KMX","2021-06-29 06:10:18+00:00","Killed it again today with some of our call alerts. Up to 500% gains on several of them. Come join us in our Private Discord to catch all of our live alerts.  $NVDA $UAVS $KMX $AMD $BIDU $GIS",-0.5574
"KMX","2021-06-29 13:31:17+00:00","$AZO Alert: Open &gt; 20 day high $EBAY Alert: Open &gt; 100 day high $ISRG Alert: Open &gt; 100 day high $KMX Alert: Open &gt; 20 day high $RVLV Alert: Open &gt; 100 day high $SPY Alert: Open &gt; 100 day high $VRNS Alert: Open &gt; 50 day high",0.9081
"KMX","2021-06-29 20:20:53+00:00","$KMX Minor Breakout Daily appearances since 2010: 66 Close 5 days later ±: Avg: -0.22 SD: 3.26 Worst: -13.71 Best: 11.36 10 days later: Avg: 0.13 SD: 3.57 Worst: -15.97 Best: 9.70 30 days later: Avg: -1.10 SD: 8.71 Worst: -51.70 Best: 19.95",0.0772
"KMX","2021-06-29 20:20:53+00:00","$KMX Rising Price, Declining Volume Daily appearances since 2010: 70 Close 5 days later ±: Avg: 0.04 SD: 2.69 Worst: -7.54 Best: 11.79 10 days later: Avg: 0.17 SD: 4.52 Worst: -15.98 Best: 23.15 30 days later: Avg: 0.33 SD: 6.04 Worst: -19.05 Best: 17.20",0.0772
"KMX","2021-06-29 21:02:12+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $AAPL $ABT $ACWI $AMAT $ARKK $BBY $BEAM $DDOG $FND $GH $JNK $KMX $MMC $MXIM $NET $PAYX $QCOM $SPXL $TER $TIP $TQQQ $TSM $UPRO $XLK $XLV $Z",0.0
"KMX","2021-06-30 15:27:58+00:00","Options with increasing IV: $ASTS $CLDR $EDU $IRBT $PINS $HOME $FB $AMZN $CANO $CLVS Options with decreasing IV: $INO $ATOS $BBBY $LEV $NKE $KMX $STZ",0.0
"KMX","2021-06-30 15:31:16+00:00","#WallStreet 🇺🇸 #Options with decreasing IV: $INO $ATOS $BBBY $LEV $NKE $KMX $STZ",0.0
"KMX","2021-06-30 18:39:17+00:00","Carmax Inc has outperformed the market by 11% over the past 9 days. $KMX market cap is now roughly the size of Royal Caribbean $RCL",0.0
"KMX","2021-06-30 20:00:42+00:00","#Growth #Stocks Watch list for the month of July $SQ $MANH $ETSY $TTD $AMD $OI $WWE $CLB $CGNX $IBP $FND $SHLX $CALX $FOXF $RHI $CAMT $CC $SHYF $CARG $BOOT $SKY $PH $KMX $BC $BLD $MBUU $MARA $MKSI $UCTT $FOE $TKR $TLYS $IMMR $NX 💸💸💸",0.0
"KMX","2021-07-01 15:29:54+00:00","Options with increasing IV: $PRVB $INO $EXPR $SPCE $CCIV $IRBT $AMD $ADMS $IPOF Options with decreasing IV: $ATOS $CLDR $UUP $MU $KMX $GIS $NKE",0.0
"KMX","2021-07-01 15:30:39+00:00","#WallStreet 🇺🇸 Options with decreasing IV: $ATOS $CLDR $UUP $MU $KMX $GIS $NKE",0.0
"KMX","2021-07-01 20:53:18+00:00","KMX (CARMAX INC) 🚨 #Insider #stock alert! 💰 #Sale on 2021-06-29 - $KMX 🇺🇸: Daniels Jon G (SVP, CAF), total amount $4.176.891. Float is 162.00M shares",0.5707
"KMX","2021-07-02 13:16:59+00:00","$LOTZ Retweet this $307.10 sp -- $CVNA , 2017 Annual Report, at then $20 sp -- Over the last three years, we have increased our GPU from -$200 per unit to over $1,500. $5.35 sp -- $LOTZ, YTD Aug 2020 -- Retail GPPU $1866. See you at $20 $SPY $KMX $QQQ $IWM",0.2732
"KMX","2021-07-02 15:00:03+00:00","Notable gainers among liquid option names this morning include $ORCL (+2.4%), $NRG (+2.1%), $SWKS (+2.0%), $HLT (+2.0%), and $KMX (+1.6%),",0.0
"KMX","2021-07-02 18:57:35+00:00","Best and worst performing S&amp;P 500 stocks so far today Best: 1 Oracle $ORCL +3.1% 2 CarMax $KMX +2.9% 3 Gartner $IT +2.7% 4 $NRG +2.4% 5 Fortinet $FTNT +2.4% 6 Paycom $PAYC 7 Google $GOOGL Worst: 1 $IBM 2 Devon $DVN 3 Marathon $MRO 4 ViacomCBS $VIAC 5 Invesco $IVZ 6 $PENN 7 $RE",0.0516
